experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Proper N	2	7	additive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	17	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	2	7	additive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	17	0	0-7	NULL	Please select a number	4	NULL	10601	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	53	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	53	0	0-3	NULL	Please select a number	3	NULL	2684	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	4	8	nonadditive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	34	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	4	8	nonadditive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	34	0	0-8	NULL	Please select a number	3	NULL	2125	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	6	6	nonadditive	prenominal	Too	"Even an A+, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	48	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	6	6	nonadditive	prenominal	Too	"Even an A+, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	48	0	0-6	NULL	Please select a number	5	NULL	2208	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	5	1	additive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	35	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	5	1	additive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	35	0	0-1	NULL	Please select a number	5	NULL	2901	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	3	5	additive	prenominal	Too	"Even Gary Kasparov, too."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	23	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	3	5	additive	prenominal	Too	"Even Gary Kasparov, too."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	23	0	0-5	NULL	Please select a number	5	NULL	3157	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	9	4	nonadditive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	70	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	9	4	nonadditive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	70	0	0-4	NULL	Please select a number	3	NULL	4926	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	6	2	nonadditive	prenominal	NoToo	Even an A+.	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	44	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Indefinite	6	2	nonadditive	prenominal	NoToo	Even an A+.	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	44	0	0-2	NULL	Please select a number	5	NULL	5692	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	1	7	additive	postnominal	Too	"Obama even, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	9	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	1	7	additive	postnominal	Too	"Obama even, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	9	0	0-7	NULL	Please select a number	4	NULL	7268	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	13	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	13	0	0-3	NULL	Please select a number	5	NULL	5833	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	3	8	nonadditive	postnominal	Too	"Gary Kasparov even, too."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	26	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	3	8	nonadditive	postnominal	Too	"Gary Kasparov even, too."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460743544	9fa3ea065276b638f80080074b2e2321	AJ	26	0	0-8	NULL	Please select a number	3	NULL	2713	A1TFWB4P6PXA3M	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461250879	eb8a1347c8c4493504220401c2b77528	AJ	11	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	1987August	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461250879	eb8a1347c8c4493504220401c2b77528	AJ	11	0	0-1	NULL	Please select a number	7	NULL	6344	1987August	
veen4	object-even	Indefinite	8	4	nonadditive	postnominal	NoToo	"A gold medal, even."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461250879	eb8a1347c8c4493504220401c2b77528	AJ	62	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	1987August	
veen4	object-even	Indefinite	8	4	nonadditive	postnominal	NoToo	"A gold medal, even."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461250879	eb8a1347c8c4493504220401c2b77528	AJ	62	0	0-4	NULL	Please select a number	7	NULL	6978	1987August	
