experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Indefinite	7	6	nonadditive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	56	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	7	6	nonadditive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	56	0	0-6	NULL	Please select a number	1	NULL	15606	080544	
veen4	object-even	Proper N	1	1	additive	prenominal	NoToo	Even Obama.	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	3	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	1	1	additive	prenominal	NoToo	Even Obama.	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	3	0	0-1	NULL	Please select a number	7	NULL	18197	080544	
veen4	object-even	Indefinite	9	8	nonadditive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	74	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	9	8	nonadditive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	74	0	0-8	NULL	Please select a number	2	NULL	18886	080544	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	68	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	68	0	0-2	NULL	Please select a number	5	NULL	12001	080544	
veen4	object-even	Indefinite	8	5	additive	prenominal	Too	"Even a gold medal, too."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	63	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	8	5	additive	prenominal	Too	"Even a gold medal, too."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	63	0	0-5	NULL	Please select a number	7	NULL	15120	080544	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	6	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	6	0	0-4	NULL	Please select a number	7	NULL	13845	080544	
veen4	object-even	Indefinite	6	7	additive	postnominal	Too	"An A+ even, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	49	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	6	7	additive	postnominal	Too	"An A+ even, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	49	0	0-7	NULL	Please select a number	6	NULL	26131	080544	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	13	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	13	0	0-3	NULL	Please select a number	5	NULL	19934	080544	
veen4	object-even	Proper N	4	6	nonadditive	prenominal	Too	"Even Qatar, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	32	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	4	6	nonadditive	prenominal	Too	"Even Qatar, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	32	0	0-6	NULL	Please select a number	6	NULL	15613	080544	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	11	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	11	0	0-1	NULL	Please select a number	7	NULL	13014	080544	
veen4	object-even	Indefinite	7	8	nonadditive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	58	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	7	8	nonadditive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	58	0	0-8	NULL	Please select a number	2	NULL	15320	080544	
veen4	object-even	Proper N	4	2	nonadditive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	28	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	4	2	nonadditive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	28	0	0-2	NULL	Please select a number	2	NULL	39706	080544	
